train_project,test_project,metric_set,label,baseline_f1,f1_wo_cfs,f1_with_cfs,cfs_metrics
gora,commons-bcel,combined,bug,0.0,0.0,0.03428571428571429,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-beanutils,jit,adhoc,0.31633986928104574,0.3375796178343949,0.5273833671399595,add exp own ncomm nsctr del
gora,commons-beanutils,static,adhoc,0.07650273224043717,0.07317073170731708,0.32038834951456313,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-beanutils,pmd,adhoc,0.08549222797927461,0.13372093023255813,0.4204909284951974,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-beanutils,combined,adhoc,0.133086876155268,0.09205020920502091,0.36585365853658536,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-beanutils,jit,bug,0.0375,0.16666666666666666,0.07608695652173914,entropy add nsctr ncomm lt exp
gora,commons-beanutils,static,bug,0.0,0.0816326530612245,0.10738255033557047,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-beanutils,pmd,bug,0.011560693641618497,0.1044776119402985,0.09201623815967523,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-beanutils,combined,bug,0.0,0.05,0.10810810810810811,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-codec,jit,adhoc,0.13290113452188007,0.15668202764976957,0.3693181818181818,add exp own ncomm nsctr del
gora,commons-codec,static,adhoc,0.06896551724137931,0.13999999999999999,0.3446153846153846,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-codec,pmd,adhoc,0.10575793184488837,0.19354838709677422,0.46081504702194354,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-codec,combined,adhoc,0.05210420841683367,0.0546448087431694,0.36914600550964183,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-codec,jit,bug,0.028571428571428574,0.12698412698412698,0.12903225806451613,entropy add nsctr ncomm lt exp
gora,commons-codec,static,bug,0.028571428571428574,0.03636363636363636,0.1487603305785124,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-codec,pmd,bug,0.05128205128205129,0.12121212121212122,0.15257731958762888,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-codec,combined,bug,0.03333333333333333,0.0784313725490196,0.1518987341772152,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-collections,jit,adhoc,0.1324200913242009,0.20075757575757577,0.24944812362030905,add exp own ncomm nsctr del
gora,commons-collections,static,adhoc,0.07037747920665385,0.1253012048192771,0.22284908321579688,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-collections,pmd,adhoc,0.10186400630086637,0.198744769874477,0.33221099887766553,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-collections,combined,adhoc,0.12339331619537275,0.1075794621026895,0.3190428713858425,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-collections,jit,bug,0.01904761904761905,0.0,0.0,entropy add nsctr ncomm lt exp
gora,commons-collections,static,bug,0.0,0.058823529411764705,0.049382716049382706,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-collections,pmd,bug,0.0072992700729927005,0.031413612565445025,0.05316091954022989,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-collections,combined,bug,0.0,0.05797101449275363,0.10828025477707005,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-compress,jit,adhoc,0.20214395099540583,0.1237785016286645,0.21361815754339117,add exp own ncomm nsctr del
gora,commons-compress,static,adhoc,0.18525519848771263,0.1993127147766323,0.24324324324324326,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-compress,pmd,adhoc,0.06325301204819278,0.0639269406392694,0.2671480144404333,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-compress,combined,adhoc,0.20856610800744882,0.19081272084805656,0.2562358276643991,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-compress,jit,bug,0.09523809523809523,0.15151515151515152,0.08695652173913045,entropy add nsctr ncomm lt exp
gora,commons-compress,static,bug,0.027777777777777776,0.053763440860215055,0.13029315960912052,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-compress,pmd,bug,0.031496062992125984,0.08383233532934131,0.19523443504996155,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-compress,combined,bug,0.0,0.0449438202247191,0.18639798488664985,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-configuration,jit,adhoc,0.1895482728077945,0.2525050100200401,0.3007360672975815,add exp own ncomm nsctr del
gora,commons-configuration,static,adhoc,0.16791354945968412,0.058201058201058205,0.25268817204301075,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-configuration,pmd,adhoc,0.09331651954602774,0.18644067796610167,0.2765399737876802,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-configuration,combined,adhoc,0.15470643056849953,0.06878306878306878,0.25263157894736843,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-configuration,jit,bug,0.01075268817204301,0.1,0.04347826086956522,entropy add nsctr ncomm lt exp
gora,commons-configuration,static,bug,0.0,0.07643312101910829,0.145985401459854,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-configuration,pmd,bug,0.09254498714652958,0.12025316455696203,0.13813813813813813,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-configuration,combined,bug,0.0,0.02631578947368421,0.13213213213213215,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-dbcp,jit,adhoc,0.23952095808383234,0.16810344827586207,0.3993855606758833,add exp own ncomm nsctr del
gora,commons-dbcp,static,adhoc,0.06473988439306358,0.023529411764705882,0.37689969604863216,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-dbcp,pmd,adhoc,0.08859566446748351,0.09442060085836909,0.5675934803451582,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-dbcp,combined,adhoc,0.07866507747318235,0.019277108433734938,0.4621513944223108,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-dbcp,jit,bug,0.17567567567567563,0.26206896551724135,0.19672131147540986,entropy add nsctr ncomm lt exp
gora,commons-dbcp,static,bug,0.0,0.02247191011235955,0.15483870967741936,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-dbcp,pmd,bug,0.041095890410958895,0.04958677685950413,0.16310160427807488,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-dbcp,combined,bug,0.0,0.0,0.163265306122449,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-digester,jit,adhoc,0.16182572614107882,0.136,0.23936170212765956,add exp own ncomm nsctr del
gora,commons-digester,static,adhoc,0.0619047619047619,0.07207207207207207,0.2177777777777778,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-digester,pmd,adhoc,0.034782608695652174,0.15458937198067632,0.3197389885807504,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-digester,combined,adhoc,0.10918114143920594,0.0558139534883721,0.29696969696969694,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-digester,jit,bug,0.021978021978021976,0.03125,0.05128205128205128,entropy add nsctr ncomm lt exp
gora,commons-digester,static,bug,0.0,0.0,0.029411764705882356,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-digester,pmd,bug,0.017094017094017092,0.008403361344537815,0.0323699421965318,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-digester,combined,bug,0.0,0.0,0.03428571428571429,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-io,jit,adhoc,0.23778071334214002,0.34944237918215615,0.35697940503432496,add exp own ncomm nsctr del
gora,commons-io,static,adhoc,0.06378986866791744,0.04020100502512563,0.35071090047393366,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-io,pmd,adhoc,0.1240174672489083,0.1766109785202864,0.3432343234323432,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-io,combined,adhoc,0.12546125461254612,0.06153846153846154,0.3660377358490566,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-io,jit,bug,0.014705882352941176,0.05769230769230769,0.0,entropy add nsctr ncomm lt exp
gora,commons-io,static,bug,0.0,0.030303030303030304,0.14173228346456693,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-io,pmd,bug,0.06611570247933884,0.08097165991902834,0.12844036697247707,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-io,combined,bug,0.0,0.03076923076923077,0.1382978723404255,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-jcs,jit,adhoc,0.15893536121673005,0.16132368148914167,0.3348982785602504,add exp own ncomm nsctr del
gora,commons-jcs,static,adhoc,0.10144927536231885,0.15450643776824033,0.38501872659176034,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-jcs,pmd,adhoc,0.11069861626729664,0.1171634121274409,0.5888487765744084,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-jcs,combined,adhoc,0.06929406669553918,0.06651376146788991,0.5018450184501845,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-jcs,jit,bug,0.01780415430267062,0.11228070175438595,0.10468319559228649,entropy add nsctr ncomm lt exp
gora,commons-jcs,static,bug,0.02027027027027027,0.06334841628959276,0.16901408450704225,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-jcs,pmd,bug,0.024553571428571428,0.04833836858006042,0.19484882418812993,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-jcs,combined,bug,0.0,0.055045871559633024,0.1944954128440367,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-jexl,jit,adhoc,0.14807502467917077,0.18503937007874016,0.4005602240896358,add exp own ncomm nsctr del
gora,commons-jexl,static,adhoc,0.14285714285714285,0.08425720620842572,0.3812233285917496,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-jexl,pmd,adhoc,0.18706157443491817,0.2698412698412698,0.5370804059328649,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-jexl,combined,adhoc,0.15141955835962148,0.0639269406392694,0.47098976109215024,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-jexl,jit,bug,0.03162055335968379,0.07792207792207792,0.052401746724890834,entropy add nsctr ncomm lt exp
gora,commons-jexl,static,bug,0.0,0.020833333333333332,0.18994413407821228,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-jexl,pmd,bug,0.08904109589041095,0.1105263157894737,0.25625,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-jexl,combined,bug,0.0,0.010582010582010581,0.22113022113022113,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-lang,jit,adhoc,0.17090069284064666,0.22150882825040127,0.3469026548672567,add exp own ncomm nsctr del
gora,commons-lang,static,adhoc,0.05112781954887218,0.057731958762886594,0.2775590551181102,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-lang,pmd,adhoc,0.07927107061503416,0.16071428571428573,0.3905882352941176,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-lang,combined,adhoc,0.05900621118012423,0.05,0.33986928104575165,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-lang,jit,bug,0.009090909090909092,0.06818181818181818,0.04494382022471911,entropy add nsctr ncomm lt exp
gora,commons-lang,static,bug,0.008620689655172414,0.05882352941176471,0.0989399293286219,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-lang,pmd,bug,0.0125,0.0440771349862259,0.13530135301353013,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-lang,combined,bug,0.0,0.04938271604938271,0.14770459081836326,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-math,jit,adhoc,0.12896674282812898,0.22234891676168758,0.30205949656750575,add exp own ncomm nsctr del
gora,commons-math,static,adhoc,0.08576051779935275,0.1517684887459807,0.3164750957854406,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-math,pmd,adhoc,0.11426079372001743,0.31513260530421217,0.42588652482269507,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-math,combined,adhoc,0.12359226104533641,0.13156146179401992,0.4011396011396011,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-math,jit,bug,0.003710575139146567,0.018633540372670808,0.005988023952095809,entropy add nsctr ncomm lt exp
gora,commons-math,static,bug,0.007054673721340387,0.05027932960893854,0.14418604651162792,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-math,pmd,bug,0.0608294930875576,0.10256410256410256,0.11608329641116527,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-math,combined,bug,0.0,0.04361370716510903,0.16593115622241836,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-net,jit,adhoc,0.23478260869565218,0.1992337164750958,0.38617886178861793,add exp own ncomm nsctr del
gora,commons-net,static,adhoc,0.09523809523809523,0.10126582278481013,0.23700623700623696,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-net,pmd,adhoc,0.10295728368017525,0.23677581863979852,0.31604938271604943,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-net,combined,adhoc,0.10714285714285715,0.07964601769911503,0.2812939521800281,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-net,jit,bug,0.027149321266968323,0.016666666666666666,0.10702341137123746,entropy add nsctr ncomm lt exp
gora,commons-net,static,bug,0.0,0.0,0.08290155440414507,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-net,pmd,bug,0.034782608695652174,0.08421052631578947,0.18639798488664985,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-net,combined,bug,0.0,0.0,0.14925373134328357,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-scxml,jit,adhoc,0.07166666666666666,0.08467741935483872,0.35890014471780035,add exp own ncomm nsctr del
gora,commons-scxml,static,adhoc,0.07431874483897605,0.097165991902834,0.392,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-scxml,pmd,adhoc,0.20103092783505153,0.4005563282336579,0.6716541978387364,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-scxml,combined,adhoc,0.06873428331936295,0.041841004184100423,0.5488810365135454,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-scxml,jit,bug,0.0,0.09999999999999999,0.12389380530973451,entropy add nsctr ncomm lt exp
gora,commons-scxml,static,bug,0.0,0.024096385542168676,0.17543859649122806,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-scxml,pmd,bug,0.05106382978723404,0.10784313725490195,0.15667074663402691,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-scxml,combined,bug,0.0,0.0,0.20814479638009048,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-validator,jit,adhoc,0.30396475770925113,0.4290429042904291,0.4345549738219895,add exp own ncomm nsctr del
gora,commons-validator,static,adhoc,0.01840490797546012,0.045248868778280535,0.38399999999999995,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-validator,pmd,adhoc,0.11743772241992882,0.30769230769230765,0.4929971988795518,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-validator,combined,adhoc,0.06116207951070336,0.027397260273972605,0.5078651685393258,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-validator,jit,bug,0.0,0.0,0.0,entropy add nsctr ncomm lt exp
gora,commons-validator,static,bug,0.0,0.0,0.09999999999999999,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-validator,pmd,bug,0.047619047619047616,0.08602150537634409,0.14457831325301204,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-validator,combined,bug,0.0,0.0,0.11347517730496454,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,commons-vfs,jit,adhoc,0.13143211407315558,0.12515337423312883,0.38245033112582777,add exp own ncomm nsctr del
gora,commons-vfs,static,adhoc,0.09423434593924364,0.0641025641025641,0.36785418392709196,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,commons-vfs,pmd,adhoc,0.17142857142857143,0.27184466019417475,0.5142857142857142,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,commons-vfs,combined,adhoc,0.09668874172185431,0.050331125827814564,0.45776918117343646,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,commons-vfs,jit,bug,0.02298850574712644,0.08163265306122448,0.038834951456310676,entropy add nsctr ncomm lt exp
gora,commons-vfs,static,bug,0.0,0.0,0.13148788927335642,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,commons-vfs,pmd,bug,0.041558441558441565,0.05704697986577181,0.09688581314878893,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,commons-vfs,combined,bug,0.0,0.0,0.09498680738786279,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,deltaspike,jit,adhoc,0.1716833890746934,0.22113022113022113,0.2690187431091511,add exp own ncomm nsctr del
gora,deltaspike,static,adhoc,0.046961325966850834,0.12222222222222223,0.19687875150060025,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,deltaspike,pmd,adhoc,0.1503030303030303,0.22447102115915366,0.27953745600804425,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,deltaspike,combined,adhoc,0.05412719891745602,0.10465116279069768,0.2776859504132232,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,deltaspike,jit,bug,0.13297872340425532,0.21739130434782605,0.19390581717451524,entropy add nsctr ncomm lt exp
gora,deltaspike,static,bug,0.014134275618374558,0.017241379310344827,0.19238476953907815,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,deltaspike,pmd,bug,0.0921409214092141,0.17006802721088438,0.2106986899563319,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,deltaspike,combined,bug,0.0,0.02702702702702703,0.18336162988115448,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,eagle,jit,adhoc,0.15789473684210528,0.10362694300518135,0.32763157894736844,add exp own ncomm nsctr del
gora,eagle,static,adhoc,0.07353407290015848,0.16923076923076924,0.3413705583756345,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,eagle,pmd,adhoc,0.2762087123025371,0.4158536585365854,0.6542190305206463,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,eagle,combined,adhoc,0.051600261267145654,0.061650045330915684,0.5520628683693517,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,eagle,jit,bug,0.1724659606656581,0.2742857142857143,0.27155599603567887,entropy add nsctr ncomm lt exp
gora,eagle,static,bug,0.018126888217522664,0.00947867298578199,0.17068645640074212,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,eagle,pmd,bug,0.06661251015434606,0.11811023622047245,0.17524197656647988,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,eagle,combined,bug,0.006493506493506494,0.0,0.17562724014336917,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,giraph,jit,adhoc,0.1715503462972829,0.25515210991167814,0.32548476454293634,add exp own ncomm nsctr del
gora,giraph,static,adhoc,0.10727562400424853,0.1217391304347826,0.33641404805914976,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,giraph,pmd,adhoc,0.12945264986967853,0.18027433050293926,0.36168067226890754,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,giraph,combined,adhoc,0.11029825548677548,0.13701657458563535,0.3515392254220457,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,giraph,jit,bug,0.009852216748768473,0.04363636363636364,0.053156146179401995,entropy add nsctr ncomm lt exp
gora,giraph,static,bug,0.04071246819338423,0.08333333333333333,0.1729200652528548,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,giraph,pmd,bug,0.07440476190476192,0.15849843587069865,0.14184397163120568,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
gora,giraph,combined,bug,0.005434782608695652,0.0326530612244898,0.19166666666666662,delta_CD delta_McCC parent_PMD_APMP parent_PMD_UEM parent_PMD_APST current_PMD_UPM
gora,jspwiki,jit,adhoc,0.12938298450665944,0.1883008356545961,0.247962247962248,add exp own ncomm nsctr del
gora,jspwiki,static,adhoc,0.10045894951555329,0.15677233429394813,0.35260115606936415,delta_HDIF parent_CC current_NOC delta_NOA delta_CLOC delta_TNLPA
gora,jspwiki,pmd,adhoc,0.13907044299201163,0.20972354623450903,0.4694255713403336,current_PMD_APMP delta_PMD_IESMUB parent_PMD_APST current_PMD_UEM parent_PMD_UPM delta_PMD_CCOM current_PMD_SDFNL
gora,jspwiki,combined,adhoc,0.049643189574930184,0.09790209790209792,0.43339361060880055,delta_HDIF current_PMD_APMP parent_PMD_APST current_PMD_ULWCC current_PMD_ClMMIC parent_PMD_AFNMMN
gora,jspwiki,jit,bug,0.0,0.0,0.0,entropy add nsctr ncomm lt exp
gora,jspwiki,static,bug,0.005208333333333334,0.016666666666666666,0.12351029252437702,delta_CD delta_McCC parent_TNLS delta_NOD delta_CLOC parent_LDC
gora,jspwiki,pmd,bug,0.04012158054711246,0.07255139056831922,0.08846383741781232,parent_PMD_APMP parent_PMD_GDL parent_PMD_UEM current_PMD_UPM current_PMD_FFCBS current_PMD_DNCSE parent_PMD_AFNMMN
